SPSBEAM/GAMMA,SPSBEAM/GAMMA
X,Y
12077.0,22.951252706603437
12083.0,23.155861886516636
12089.0,23.362377833110184
12095.0,23.57080054982787
12101.0,23.781130039206797
12107.0,23.993366302914648
12113.0,24.207509341786213
12119.0,24.42355915585889
12125.0,24.641515744407304
12131.0,24.86137910597704
12137.0,25.08314923841737
12143.0,25.30682613891318
12149.0,25.53240980401587
12155.0,25.75990022967345
12161.0,25.989297411259688
12167.0,26.22060134360237
12173.0,26.45381202101073
12179.0,26.688929437301955
12185.0,26.925953585826885
12191.0,27.16488445949489
12197.0,27.405722050797834
12203.0,27.64846635183334
12209.0,27.893117354327202
12215.0,28.13967504965501
12221.0,28.388139428863067
12227.0,28.638510482688496
12233.0,28.890788201578665
12239.0,29.144972575709858
12245.0,29.401063595005308
12251.0,29.6590612491525
12257.0,29.918965527619836
12263.0,30.180776419672647
12269.0,30.444493914388605
12275.0,30.71011800067246
12281.0,30.977648667270273
12287.0,31.247085902783024
12293.0,31.518429695679615
12299.0,31.79168003430945
12305.0,32.06683690691438
12311.0,32.34390030164018
12317.0,32.622870206547525
12323.0,32.90374660962251
12329.0,33.18652949878667
12335.0,33.47121886190658
12341.0,33.75781468680298
12347.0,34.046316961259556
12353.0,34.33672567303124
12359.0,34.62904080985214
12365.0,34.923262359443164
12371.0,35.21939030951911
12377.0,35.5174246477956
12383.0,35.81736536199558
12389.0,36.1192124398554
12395.0,36.422965869130834
12401.0,36.72809239772016
12407.0,37.034058760499406
12413.0,37.340864926330205
12419.0,37.64851086488143
12425.0,37.95699654660318
12431.0,38.26632194270189
12437.0,38.576487025116414
12443.0,38.88749176649488
12449.0,39.19933614017253
12455.0,39.51202012015033
12461.0,39.82554368107438
12467.0,40.13990679821611
12473.0,40.45510944745318
12479.0,40.77115160525107
12485.0,41.08803324864532
12491.0,41.40575435522444
12497.0,41.72431490311347
12503.0,42.043714870958006
12509.0,42.363954237908885
12515.0,42.68503298360739
12521.0,43.006951088170986
12527.0,43.32970853217944
12533.0,43.65330529666165
12539.0,43.97774136308265
12545.0,44.30301671333126
12551.0,44.62913132970806
12557.0,44.95608519491386
12563.0,45.283878292038445
12569.0,45.61251060454968
12575.0,45.9419821162832
12581.0,46.27229281143213
12587.0,46.603442674537405
12593.0,46.93543169047821
12599.0,47.26825984446289
12605.0,47.60192712202
12611.0,47.936433508989815
12617.0,48.27177899151595
12623.0,48.60796355603731
12629.0,48.94498718928036
12635.0,49.282849878251504
12641.0,49.62155161022986
12647.0,49.961092372760056
12653.0,50.30147215364549
12659.0,50.642690940941634
12665.0,50.984748722949526
12671.0,51.32764548820961
12677.0,51.67138122549562
12683.0,52.015955923808704
12689.0,52.36136957237174
12695.0,52.707622160623814
12701.0,53.05471367821479
12707.0,53.40264411500019
12713.0,53.751413461036066
12719.0,54.10102170657411
12725.0,54.45146884205695
12731.0,54.802754858113396
12737.0,55.15487974555411
12743.0,55.50784349536712
12749.0,55.861646098713614
12755.0,56.21628754692384
12761.0,56.57176783149309
12767.0,56.92808694407784
12773.0,57.285244876491916
12779.0,57.643241620702895
12785.0,58.002077168828436
12791.0,58.361751513132916
12797.0,58.72226464602399
12803.0,59.083616560049286
12809.0,59.44580724789334
12815.0,59.80883670237425
12821.0,60.17270491644092
12827.0,60.53741188316996
12833.0,60.90295759576282
12839.0,61.26934204754312
12845.0,61.63656523195376
12851.0,62.00462714255451
12857.0,62.373527773019184
12863.0,62.74326711713334
12869.0,63.113845168791755
12875.0,63.48526192199604
12881.0,63.857517370852364
12887.0,64.2306115095692
12893.0,64.60454433245506
12899.0,64.97931583391649
12905.0,65.35492600845586
12911.0,65.73137485066941
12917.0,66.10866235524519
12923.0,66.4867885169612
12929.0,66.8657533306835
12935.0,67.24555679136441
12941.0,67.62619889404056
12947.0,68.00767963383134
12953.0,68.38999900593711
12959.0,68.77315700563746
12965.0,69.15715362828982
12971.0,69.54198886932758
12977.0,69.92766272425882
12983.0,70.31417518866462
12989.0,70.70152625819769
12995.0,71.08971592858089
13001.0,71.47874419560586
13007.0,71.86861105513157
13013.0,72.25931650308318
13019.0,72.6508605354505
13025.0,73.04324314828688
13031.0,73.43646433770793
13037.0,73.8305240998903
13043.0,74.22542243107041
13049.0,74.62115932754347
13055.0,75.01773478566224
13061.0,75.4151488018359
13067.0,75.813401372529
13073.0,76.21249249426045
13079.0,76.61242216360249
13085.0,77.01319037717954
13091.0,77.41479713166741
13097.0,77.81724242379224
13103.0,78.2205262503295
13109.0,78.62464860810319
13115.0,79.0296094939849
13121.0,79.43540890489288
13127.0,79.84204683779124
13133.0,80.24952328968905
13139.0,80.6578382576396
13145.0,81.06699173873952
13151.0,81.47698373012801
13157.0,81.88781422898609
13163.0,82.2994832325358
13169.0,82.71199073803957
13175.0,83.12533674279936
13181.0,83.53952124415602
13187.0,83.95454423948863
13193.0,84.37040572621372
13199.0,84.78691943493095
13235.0,87.28628692407078
13241.0,87.70284910808847
13247.0,88.11941154937375
13253.0,88.53597424429529
13259.0,88.95253718928981
13265.0,89.36910038086042
13271.0,89.78566381557505
13277.0,90.2022274900652
13283.0,90.61879140102415
13289.0,91.03535554520582
13295.0,91.45191991942316
13301.0,91.86848452054703
13307.0,92.28504934550467
13313.0,92.7016143912787
13319.0,93.11817965490559
13337.0,94.36787672405364
13343.0,94.78444283049578
13349.0,95.20100914074231
13355.0,95.6175756521296
13361.0,96.03414236204021
13367.0,96.45070926790186
13373.0,96.86727636718658
13379.0,97.28384365740963
13385.0,97.70041113612875
13391.0,98.11697880094304
13397.0,98.53354664949227
13403.0,98.95011467945591
13409.0,99.36668288855242
13421.0,100.19981983520726
13427.0,100.61638856838975
13445.0,101.86609578185413
13451.0,102.28266518409889
13457.0,102.69923474853118
13463.0,103.11580447318539
13469.0,103.53237435612755
13475.0,103.94894439545465
13487.0,104.78208493580297
13493.0,105.19865543316773
13499.0,105.61522607960335
13505.0,106.03179687335277
13511.0,106.4483678126866
13517.0,106.86493889590227
13523.0,107.28151012132376
13529.0,107.69808148730088
13535.0,108.11465299220899
13541.0,108.53122463444824
13553.0,109.36436832464324
13559.0,109.78094036951984
13565.0,110.19751254556869
13571.0,110.61408485130778
13601.0,112.696948275021
13613.0,113.53009450288882
13619.0,113.94666779538221
13625.0,114.36324120518081
13637.0,115.19638837160329
13643.0,115.61296212572782
13655.0,116.4461099696892
13685.0,118.52898148285391
13691.0,118.94555610261875
13697.0,119.3621308255117
13703.0,119.77870565045677
13733.0,121.8615812693338
13757.0,123.52788349695243
13763.0,123.94445928639702
13775.0,124.77761113781274
13781.0,125.19418719797027
13793.0,126.02733958274051
13799.0,126.44391590561068
13805.0,126.8604923143283
13811.0,127.27706880805043
13817.0,127.69364538594509
13823.0,128.11022204719126
13829.0,128.5267987909784
13835.0,128.94337561650653
13841.0,129.35995252298594
13847.0,129.77621692479974
13853.0,130.19029331162193
13859.0,130.60186909651418
13865.0,131.01094427731783
13871.0,131.41751885204462
13877.0,131.8215928185793
13883.0,132.2231661749751
13889.0,132.62223891928306
13895.0,133.01881104959364
13901.0,133.41288256403578
13907.0,133.8044534607334
13913.0,134.1935237379742
13919.0,134.5800933939122
13925.0,134.96416242686314
13931.0,135.34573083513473
13937.0,135.72479861706788
13943.0,136.10136577103594
13949.0,136.47543229540176
13955.0,136.84699818868611
13961.0,137.21606344927096
13967.0,137.58262807569457
13973.0,137.94669206648211
13979.0,138.30825542018695
13985.0,138.66731813539016
13991.0,139.02388021065755
13997.0,139.37794164470827
14003.0,139.72950243611817
14009.0,140.0785625836154
14015.0,140.42512208591046
14021.0,140.7691809417381
14027.0,141.1107391498569
14033.0,141.4497967090484
14039.0,141.78635361807466
14045.0,142.1204098758047
14051.0,142.45196548112918
14057.0,142.781020432833
14063.0,143.10757472980671
14069.0,143.43162837104597
14075.0,143.7531813554393
14081.0,144.0722336818949
14087.0,144.38878534946713
14093.0,144.70283635705985
14099.0,145.0143867037223
14105.0,145.32343638847942
14111.0,145.6299854103316
14117.0,145.9340337684235
14123.0,146.23558146178974
14129.0,146.5346284894817
14135.0,146.83117485065165
14141.0,147.12522054442562
14147.0,147.4167655699454
14153.0,147.70580992636806
14159.0,147.99235361282356
14165.0,148.27639662858354
14171.0,148.55793897276507
14177.0,148.83698064462632
14183.0,149.1135216433972
14189.0,149.38756196832136
14195.0,149.65910161865597
14201.0,149.92814059367146
14207.0,150.19467889260875
14213.0,150.45871651484882
14219.0,150.72025345961566
14225.0,150.97928972627267
14231.0,151.23582531415292
14237.0,151.4898602226015
14243.0,151.7413944509327
14249.0,151.99042799859933
14255.0,152.23696086489628
14261.0,152.48099304925628
14267.0,152.72252455108085
14273.0,152.96155536978196
14279.0,153.19808550478237
14285.0,153.43211495551506
14291.0,153.66364372138082
14297.0,153.89260279923613
14303.0,154.11809515382961
14309.0,154.33984477378337
14315.0,154.55785165836087
14321.0,154.772115806843
14327.0,154.98263721852786
14333.0,155.18941589273058
14339.0,155.3924518287827
14345.0,155.59174502603224
14351.0,155.78729548384334
14357.0,155.97910320159593
14363.0,156.16716817868559
14369.0,156.35149041452308
14375.0,156.53206990853448
14381.0,156.70890666016064
14387.0,156.88200066885727
14393.0,157.0513519340942
14399.0,157.21696045535583
14405.0,157.37882623214048
14411.0,157.53694926396028
14417.0,157.6913295503412
14423.0,157.84196709082255
14429.0,157.98886188495703
14435.0,158.13201393231054
14441.0,158.27142323246184
14447.0,158.40708978500254
14453.0,158.53901358953703
14459.0,158.66719464568217
14465.0,158.7916329530672
14471.0,158.91232851133353
14477.0,159.02928132013488
14483.0,159.14249137913677
14489.0,159.25195868801666
14495.0,159.35768324646378
14501.0,159.459978633139
14507.0,159.55915842674526
14513.0,159.6552226270495
14519.0,159.74817123382687
14525.0,159.83800424686035
14531.0,159.92472166594078
14537.0,160.0083234908668
14543.0,160.08880972144482
14549.0,160.166180357489
14555.0,160.24043539882103
14561.0,160.31157484527034
14567.0,160.3795986966736
14573.0,160.4445069528753
14579.0,160.50629961372718
14585.0,160.56497667908837
14591.0,160.62053814882537
14597.0,160.67298402281216
14603.0,160.72231430092964
14609.0,160.76852898306623
14615.0,160.81162806911757
14621.0,160.85161155898626
14627.0,160.8884794525822
14633.0,160.92223174982243
14639.0,160.9528684506311
14645.0,160.98038955493925
14651.0,161.00479506268516
14657.0,161.0260849738141
14663.0,161.0442592882784
14669.0,161.05931800603727
14675.0,161.07126112705708
14681.0,161.080088651311
14687.0,161.0858005787794
14693.0,161.08839690944941
14695.0,161.0885699981608
15304.0,161.0885699981608
,
,
