SPSBEAM/GAMMA,SPSBEAM/GAMMA
X,Y
4033.0,256.94624833085146
4039.0,257.7645923128564
4045.0,258.5808207869206
4051.0,259.39493375028616
4057.0,260.2069312004084
4063.0,261.0168131346167
4069.0,261.8245795503672
4075.0,262.6302304452423
4081.0,263.43376581678035
4087.0,264.2351856624748
4093.0,265.03448998002733
4099.0,265.83167876700867
4105.0,266.62675202111166
4111.0,267.4197097401504
4117.0,268.21055192180575
4123.0,268.99927856396334
4129.0,269.7858896644584
4135.0,270.57038522107575
4141.0,271.35276523171797
4147.0,272.13302969440497
4153.0,272.9111786070194
4159.0,273.6872119676446
4165.0,274.4611297742252
4171.0,275.23293202482097
4177.0,276.00261871760574
4183.0,276.770189850698
4189.0,277.53564542215986
4195.0,278.2989854302509
4201.0,279.0602098730888
4207.0,279.81931874890284
4213.0,280.57631205603343
4219.0,281.33118979267766
4225.0,282.0839519572274
4231.0,282.8345985480149
4237.0,283.58312956322766
4243.0,284.3295450015008
4249.0,285.07384486098454
4255.0,285.81602914036114
4261.0,286.5560978378273
4267.0,287.29405095211
4273.0,288.02988848145066
4279.0,288.76361042453533
4285.0,289.4952167799021
4291.0,290.2247075460253
4297.0,290.9520827214845
4303.0,291.67734230496404
4309.0,292.40048629508334
4315.0,293.1215146903966
4321.0,293.8404274895619
4327.0,294.5572246913408
4333.0,295.27190629442845
4339.0,295.98447229736905
4345.0,296.6949226991479
4351.0,297.40325749825985
4357.0,298.10947669372496
4363.0,298.8135802840721
4369.0,299.51556826827044
4375.0,300.21544064513597
4381.0,300.91319741341624
4387.0,301.60883857204374
4393.0,302.30236411979763
4399.0,302.9937740555565
4405.0,303.68306837829925
4411.0,304.37024708693446
4417.0,305.05531018030086
4423.0,305.7382576573362
4429.0,306.4190895170768
4435.0,307.09780575840364
4441.0,307.7744063803808
4447.0,308.44889138191616
4453.0,309.12126076210035
4459.0,309.79151451986786
4465.0,310.45965265433483
4471.0,311.125675164461
4477.0,311.7895820493876
4483.0,312.45137330809905
4489.0,313.11104893976085
4495.0,313.76860894338097
4501.0,314.42405331806367
4507.0,315.07738206300957
4513.0,315.72859517734554
4519.0,316.37769266012526
4525.0,317.0246745104975
4531.0,317.669540727707
4537.0,318.3122913108394
4543.0,318.95292625915994
4549.0,319.5914455717754
4555.0,320.2278492479715
4561.0,320.8621372868747
4567.0,321.4943096877907
4573.0,322.12436644986525
4579.0,322.7523075724234
4585.0,323.3781330546298
4591.0,324.0018428957433
4597.0,324.6234370951164
4603.0,325.2429156520259
4609.0,325.86027856567273
4615.0,326.475525835351
4621.0,327.0886574604486
4627.0,327.69967344027657
4633.0,328.30857377407006
4639.0,328.91535846115687
4645.0,329.52002750095767
4651.0,330.1225808927315
4657.0,330.72301863591497
4663.0,331.3213407297827
4669.0,331.9175471737867
4675.0,332.5116379672167
4681.0,333.10361310945484
4687.0,333.69347259997505
4693.0,334.281216438174
4699.0,334.8668446233704
4705.0,335.45035715505986
4711.0,336.0317540325751
4717.0,336.61103525534054
4723.0,337.1882008228717
4729.0,337.7632507345218
4735.0,338.3361849898196
4741.0,338.90700358821573
4747.0,339.47570652899793
4753.0,340.0422938118834
4759.0,340.60676543608736
4765.0,341.16912140133957
4771.0,341.72936170686745
4777.0,342.2868788538563
4783.0,342.8405550441787
4789.0,343.39036597717796
4795.0,343.9363116520788
4801.0,344.4783920681174
4807.0,345.01660722454096
4813.0,345.5509571206076
4819.0,346.08144175550194
4825.0,346.60806112867283
4831.0,347.13081523924126
4837.0,347.6497040866772
4843.0,348.16472767012186
4849.0,348.67588598898067
4855.0,349.1831790425845
4861.0,349.6866068302738
4867.0,350.1861693513984
4873.0,350.68186660531774
4879.0,351.17369859131605
4885.0,351.6616653089406
4891.0,352.14576675740904
4897.0,352.62600293628674
4903.0,353.1023738448088
4909.0,353.5748794824734
4915.0,354.0435198487027
4921.0,354.50829494292685
4927.0,354.96920476458456
4933.0,355.42624931312275
4939.0,355.87942858799636
4945.0,356.32874258858345
4951.0,356.77419131452433
4957.0,357.21577476512806
4963.0,357.6534929400502
4969.0,358.0873458386153
4975.0,358.5173334604089
4981.0,358.9434558049396
4987.0,359.36571287172336
4993.0,359.7841046602828
4999.0,360.19863117014813
5005.0,360.60929240077144
5011.0,361.01608835186596
5017.0,361.41901902281313
5023.0,361.8180844133394
5029.0,362.2132845228395
5035.0,362.60461935096856
5041.0,362.9920888973035
5047.0,363.3756931614277
5053.0,363.7554321429307
5059.0,364.1313058414084
5065.0,364.50331425646283
5071.0,364.8714573876173
5077.0,365.2357352346553
5083.0,365.5961477970274
5089.0,365.9526950745289
5095.0,366.3053770666221
5101.0,366.654193773029
5107.0,366.9991451933926
5113.0,367.3402313273618
5119.0,367.6774521745904
5125.0,368.0108077347383
5131.0,368.3402980073857
5137.0,368.66592299237243
5143.0,368.9876826892049
5149.0,369.30557709773336
5155.0,369.6196062174744
5161.0,369.9297700482041
5167.0,370.23606858961864
5173.0,370.5385018414194
5179.0,370.8370698033126
5185.0,371.1317724750094
5191.0,371.422609856226
5197.0,371.7095819465986
5203.0,371.992688746022
5209.0,372.2719302540572
5215.0,372.5473064706087
5221.0,372.8188173952469
5227.0,373.08646302780056
5233.0,373.3502433680184
5239.0,373.61015841565387
5245.0,373.8662081704647
5251.0,374.1183926322129
5257.0,374.36671180058056
5263.0,374.6111656755076
5269.0,374.8517542566002
5275.0,375.08847754380685
5281.0,375.32133553674214
5287.0,375.55032823527847
5293.0,375.77545563920785
5299.0,375.99671774832655
5305.0,376.21411456243464
5311.0,376.4276460813364
5317.0,376.6373123048404
5323.0,376.84311323267406
5329.0,377.045048864823
5335.0,377.24311920093817
5341.0,377.4373242409285
5347.0,377.6276639847064
5353.0,377.8141384319344
5359.0,377.9967475825331
5365.0,378.1754914363417
5371.0,378.3503699932036
5377.0,378.521383252881
5383.0,378.688531215394
5389.0,378.8518138804277
5395.0,379.0112312480095
5401.0,379.1667833178318
5407.0,379.31847008992935
5413.0,379.46629156400155
5419.0,379.61024774000606
5425.0,379.75033861781867
5431.0,379.8865641973191
5437.0,380.0189244783062
5443.0,380.1474194608356
5449.0,380.27204914471315
5455.0,380.3928135297479
5461.0,380.5097126160062
5467.0,380.62274640321954
5473.0,380.73191489137633
5479.0,380.8372180803844
5485.0,380.9386559701542
5491.0,381.0362285606004
5497.0,381.1299358516402
5503.0,381.2197778431951
5509.0,381.3057545351044
5515.0,381.3878659274652
5521.0,381.4661120200392
5527.0,381.5402872643659
5533.0,381.6091583692425
5539.0,381.67251978593896
5545.0,381.7303715145493
5551.0,381.7827135549199
5557.0,381.82954590698836
5563.0,381.87086857069914
5569.0,381.9066815460031
5575.0,381.9369848329424
5581.0,381.9617784313116
5587.0,381.98106234125066
5593.0,381.99483656256734
5599.0,382.0031010954147
5605.0,382.00585593969834
6650.0,382.00585593969834
,
,
